Headline/Title,City,Country,Industry,Roles,Companies_Worked_At,Total_Years_Experience,Educational_Institutions,Qualifications,Skills,Certifications,Projects
Principal Data Scientist | Master in Big Data Science Candidate,Johannesburg Metropolitan Area,South Africa,Investment Banking,"Associate, Data Scientist I, Finalist, Data Scientist, Tech entreprenuer, Data Scientist II","RMB - Rand Merchant Bank, Falling wall labs, Altron Karabina, MIT GSL startup Lab, Altron, Altron Bytes Managed Solutions, EasyHQ, PwC South Africa",9,"University of the Witwatersrand, University of the Witwatersrand, University of Pretoria, University of the Witwatersrand, Wits Language School, University of the Witwatersrand","Bachelor of Science (B.Sc.), Computational and Applied Mathematics, 67%, Bachelor of science with honours, Mathematical science, 70%, Master's in Big Data Science, Data Processing, Bachelor of science with honours, Mathematical science, 70, Faculty of Humanities","matlab, financial analysis, strategic planning, latex, leadership, teamwork, microsoft excel, business strategy, microsoft office, powerpoint, customer service, research, mathematica, management, data analysis, microsoft word, entrepreneurship, public speaking, analytical skills","Microsoft Certified: Azure Data Fundamentals, Microsoft Certified: Power Platform Fundamentals, Microsoft Certified: Azure AI Fundamentals, Certificate of Completion: Java Course",A Mathematical Model of a Solar Panel 
"Group CEO & Chairman @ eTihuku | Founder and CEO @ Curnance | Co-Founder @ COTGo | Organizer of Deep Learning IndabaX, Benin, Cabo Verde, Equatorial Guinea| Mentor @ Just A Chance (JAC) | PhD Candidate @ UJ | |.",Johannesburg Metropolitan Area,South Africa,Information Technology & Services,"Founder & Technical Principal Delivery, Founder and CEO, Machine Learning Engineer, Senior Data Scientist, Co-founder, Data Analyst, Programming Instructor, Chairperson, Founder & Lead Architect and Data Analytics, Computer Science Tutor, Organizer, Data Test Engineer and Quality Assurance (On Behalf of Eblocks), Co-founder and Software Engineer, Data Test Engineer (Quality Assurance), Chief Executive Officer, Microsoft AppFactory Mentor, Consultant Data Scientist, Senior Data Scientist (On Behalf of Eblocks), Founder, Software Engineer, Assistant Lecturer","IndabaX Cabo Verde, Eblocks Software, Indabax Benin Republic, University of the Witwatersrand, Raphta, Standard Bank Group, Altron Karabina, JMPlus Technologies, Rhema University, Curnance, eTihuku, Absa Group, Global Konsult Group, JustFine Institute",12,"University of the Witwatersrand, University of the Witwatersrand, University of Johannesburg, Universite Internationale de Benin, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, Universite Internationale de Benin, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand","Honours, Computer Science, Distinction - A, Master of Science - MS, Computer Science, Distinction - A, Doctor of Philosophy - PhD, Electrical and Information Engineering, Bachelor's degree, Computer Science, Distinction - A, Doctor of Philosophy - PhD, Electrical and Electronics Engineering, Dropped Out!, Doctor of Philosophy - PhD, Electrical and Information Engineering, Honours, Computer Science, Distinction - A, Masters of Science - MSc, Computer Science, Distinction - A, Bachelor's degree, Computer Science, Distinction - A, BSc Honours, Computer Science, Distinction - A, Honours, Computer Science, Distinction, Masters of Science - MSc, Computer Science, Masters of Science - MSc, Computer Science",,,
Data Scientist | Delivering Innovative and Impactful Solutions,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Contract Data Scientist, Research And Teaching Assistant, Data Scientist, Phd Researcher Assistant, Senior Data Scientist","University of the Witwatersrand, Santam Insurance, Health Window, Cape Town Tourism, Right to Care",12,"University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand","Bachelor of S, Biochemistry, Genetics, Honours, Biochemistry, Master of Science - MS, Biochemistry, Doctor of Philosophy - PhD, Molecular Biology",,"Good Clinical Practice (GCP-E6(R2) 2016), Professional Data Scientist",
Automation Engineer (Robotic Process Automation) Business Analyst and Intelligence Developer DaaS Specialist,"Johannesburg, Gauteng, South Africa",South Africa,Education Management,"Senior Data Engineer, Team Lead - Business Intelligence, Market Data and Automation, Entrepreneur, Sales Executive, Senior Data Engineer & Junior Data Scientist, Private Tutor, Data Engineer, Business Data Analyst, Team Lead - Data Science & Applied Intelligence, Senior Project Manager & Junior Data Engineer, Senior Project Manager, Sous Chef, Sales Associate, Receptionist, Bartender & Waitor, Bartender, Senior Data Scientist & Senior Data Engineer, Bartender and Waitor, Data Scientist, Administrative Receptionist, Project Management Intern, Team Lead - Data Science, Cashier, Junior Project Manager","Self-employed, Cotton On Group, The Midlands Kitchen, Copper Drum Pub & Grill, SPAR, Alphatech, Typo (Brooklyn Mall), Gutsy Tutoring, The Windmills Boutique Hotel, Linga Lapa, Windmills Boutique Hotel, SCM DMA (pty) Ltd, SCM DMA Pty Ltd, Happy Home ABC, Hogshead - Brooklyn Area (PTA)",12,"University of Pretoria/Universiteit van Pretoria, Maritzburg College","Bachelor of Commerce (BCom), Econometrics and Quantitative Economics, High School, High School","i like to achieve my goals, i can work confidently under pressure, time management, continuous improvement, tenacious work ethic, linear algebra, leadership, cross-functional team leadership, macroeconomics, quality assurance, team leadership, calculus, statistics, microeconomics, creative writing","Microsoft Azure Fundamentals (AZ 900 Certification), Microsoft Power Platforms Fundamentals (PL 900 Certification), Microsoft Systems Engineer (Power BI, Azure, Fabric, Data Governance), Certified Scrum Professional (CSP)",
Artificial Intelligence Strategy I  Data Analytics I Economics Consulting,"City of Johannesburg, Gauteng, South Africa",South Africa,Education Management,"Executive Director, Author, Retail Specialist, Chief Execution Officer , consultant/trader, Teaching Professional, Principal Owner, Entrepreneurship Coach & Mentor :Allan Gray Orbis Foundation, Education Professional, Invigilator, Financial/Economic Analyst, Chief Economist &Executive Director, Head of Analytics, Economic Analyst & Data Scientist , Founder , Course Creator, Co Founder, Associate Instructor, Assessor: MIT : Creating Value through Data, Assessor : MIT Sloan Corporate Innovation: Strategies for Leveraging Ecosystems, Chief Economist &Executive Director , Executive Coach , Founder,  Economist & Data Scientist ","University of Cape Town, Amazon, University of South Africa/Universiteit van Suid-Afrika, Udemy, Trinity & Associates, 2U, Trinity business college, Optimal Economics , Chegg Inc., GetSmarter, Elevate SA (Pty) Ltd, Destiny&Hope Foundation, Allan Gray Orbis Foundation, independent, Trinity Consulting  (Pty) Ltd, TrinityN, Independent financial analyst, Trinity Capital, Execute.org.za",15,"University of South Africa/Universiteit van Suid-Afrika, University of Johannesburg, University of Cape Town, University of Cape Town, Massachusetts Institute of Technology, Genius Catalyst Inc, World Bank, The Wharton School, World Bank, WorldBank WBGx, Stanford University, SOAS University of London, University of Cape Town, University of Oxford, Harvard University, Edinburgh Business School, Heriot-Watt University, University of South Africa/Universiteit van Suid-Afrika, Seth Godin's altMBA, Edinburgh Business School, Heriot-Watt University, Harvard Business School, Massachusetts Institute of Technology, Genius Catalyst Inc, Genius Catalyst Inc , Edinburgh Business School, Heriot-Watt University, Seth Godin's altMBA, Seth Godin's altMBA, Seth Godin's altMBA, Edinburgh Business School, Heriot-Watt University, World Bank , WorldBank , Edinburgh Business School, Heriot-Watt University, Massachusetts Institute of Technology, University of South Africa/Universiteit van Suid-Afrika, Massachusetts Institute of Technology, Edinburgh Business School, Heriot-Watt University, Edinburgh Business School, Heriot-Watt University, World Bank , World Bank, WorldBank , Stanford University, University of Cape Town, Harvard University, Harvard Business School, Edinburgh Business School, Heriot-Watt University, Massachusetts Institute of Technology, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, Massachusetts Institute of Technology, Edinburgh Business School, Heriot-Watt University, Vanderbilt Peabody College, Massachusetts Institute of Technology, Ebinburgh Business School, SOAS University of London, HBX | Harvard Business School","Hons Bachelor of Economics, Economics, First Class, Master of Commerce, Development Economics, Transferred to MIT, Postgraduate Diploma, Marketing, Transferred credits to Edinburg Business School, Business Science, Transfered credits to Unisa, Evaluating Social Programs, Data Science & Development Economics, Distinction, Business & Wealth Coaching, Transformative coaching, Transformed, Digital Dividends, Success, Citizen Engagement, Financing For Development, Health & Nutrition, Research Methods, Social Innovation & Hacking Finance, Poverty Economics, Leaders of Learning, MBA, Strategy, Graduated, Hons  Bachelor of Commerce, Economics, First Class, AltMBA30, Business Stratey ,Leadership & Coaching, Doctoral Researcher, (Economics & Entrepreneurship), Ongoing, Entrepreneurship in Emerging Economies, Data I Economics I Development, Transformative Coaching, Business & Wealth Coaching, Business & Wealth Coaching, Transformative coaching, Transformed, Doctoral Researcher, (Economics & Entrepreneurship), Ongoing, AltMBA30 Alumni, Business Strategy Business Development Coaching Innovation Executive Leadership, AltMBA30  Alumni, AltMBA30, Stratgey & Business Development, Alumni, Phd Candidate, Data Science ,Economics & Entrepreneruship, Digital Dividends, Financing For Development, MBA, Business Administration and Management, General, Graduated, MICROMasters, Statistics & Data Science, Hons Bachelor of Commerce - BCom, Economics & Business Management, First Class, Micro Masters, Data ,Economics & Development Policy, Phd (Economic & Entrepreneurship Reseacher ), (Economics & Entrepreneurship), Ongoing, Phd Candidate, Data Science ,Economics & Entrepreneruship , Digital Dividends , Citizen Engagement , Financing For Development , Health & Nutrition , Social Innovation & Hacking Finance , Leaders of Learning , Entrepreneurship in Emerging Economies , MBA, Business Administration and Management, General, Graduated , MICROMasters, Statistics & Data Science , Ongoing , Bachelor of Commerce - BCom, Economics & Business Management , First Class , Honours Bachelor of Commerce , Advanced Economics, First Class , Micro Masters, Data ,Economics & Development Policy, Phd Student,  (Economics & Entrepreneurship), Ongoing , Doctor of Education - EdD Candidate , Organisational  Leadership &  Change Mangement , Ongoing, MASTER of DATA,ECONOMICS &DEVELOPMENT POLICY , Development Economics and International Development, Master of Business Administration - MBA, Business Strategy, Msc in Economics & Finance , Economic Policy, Entrepreneurship In Emerging Economies, Development Economics and International Development","financial analysis, strategic planning, leadership, coaching, financial reporting, strategy, statistics, portfolio and equity management, econometrics, microsoft excel, business strategy, microsoft office, powerpoint, customer service, business planning, management consulting, financial econometrics, derivatives, proposal writing, research, economics, quantitative models, asset management, stata, management, organizational development, data analysis, forex trading, project management, business development, corporate finance, risk management, financial markets, marketing management, university teaching, analysis, finance, public speaking, hedge funds, portfolio management, business analysis, investments, eviews, qualitative research, macroeconomics, leadership development, investment management","Google Digital Skills, Inclusive Leadership, Digital Dividends, Generative AI for Business Leaders, Creating Significance: Choosing to Do Our Best Work, Subject Specialist :Independent Contractor, AI Challenges and Opportunities for Leadership, Independent Contractor, from poverty to prosperity, The Business of Food Workshop, Becoming a Change Maker:Introduction to Social Innovation, London School of Economics ( LSE) Economics Instructor, Transformative Coach, https://www.coursera.org/account/accomplishments/records/G7QZKXPJYT2A, Becoming a Change Maker:Introduction to Social Innovation , JPAL101x: Evaluating Social Programs, Managing Your Time, edX Verified Certificate for Evaluating Social Programs, What Is Generative AI?, from poverty to prosperity , Producing Podcasts, Leadership Fundamentals, Creativity at Work: A Short Course from Seth Godin, The Bootstrapper's Workshop, executive leadership, edX Verified Certificate for Leaders of Learning, entrepreneurship in Emerging markets, Transformative Coach ","The Business of Food Project, Economic Freedom Fund, DSTV :Middle Income earnings, Freedom & Transformation, Allan Gray Digijam, MIT Corporate Innovation, Genius Catalyst Series, Financial Fitness Workshop :FinFit1 : Quiet Money : Economic Freedom Fund, Financial Fitness Workshop, Tax Indaba 2018, VUT 4th Industrial Revolution in Education, Coca Cola 4th Industrial Revolution ( Black Business Council )"
Senior Data Scientist,Johannesburg Metropolitan Area,South Africa,Banking,"Insights Team Lead, Coach, Senior Technical Specialist, Quantitative Analyst, Junior Research Analyst (Consulting), Insights Analysts Team Lead, Data Analyst, Founder & Chairperson, Lead Data Analyst, CVM Analyst, Data Analyst Apprentice, Analyst, Senior Specialist Analytics & Insights, Senior Data Scientist, Grad Intern","Zensar Technologies, ACTAC Foundation, Caxton Community Newspapers, BrandsEye, Quirk, Wunderman South Africa, St. Andrews College, Aqua Agency, FNB South Africa, FNB Wealth and Investments, MultiChoice Group",13,"Rhodes University, CTU Training Solutions","Bachelor of Commerce (B.Com.), Accounting and Economics, Data Science","financial analysis, coaching, social media, teaching, strategy, microsoft excel, microsoft office, powerpoint, customer service, curriculum design, google analytics, research, management, personal development, data analysis, microsoft word, analytics, project management, team building, advertising, web analytics, finance, public speaking, accounting","Analyzing and Visualizing Data with Microsoft Power BI, Digital Marketing, Querying Data with Transact-SQL, Level 1 Basketball Coach, Applicable Strategic Thinking Masterclass, Project Management for Non Project Managers, Web Analytics: Foundations and Application",
Assistant Manager at Deloitte,"City of Johannesburg, Gauteng, South Africa",South Africa,Management Consulting,"Assistant Manager, Senior Consultant, Bridge Candidate, Sales Consultant, Cyber Risk Service, Data Scientist, Tutor","University of the Witwatersrand, Snode Technologies, Deloitte, Mindworx Consulting, Capitec Bank",17,University of the Witwatersrand,"Bachelor of Science (BSc) Honours, Applied Mathematics","matlab, strategic planning, latex, leadership, apache spark, teamwork, microsoft excel, software compliance, microsoft office, powerpoint, customer service, python, applied mathematics, research, management, data analysis, microsoft word, analysis, public speaking",,
Data Scientist at IBM | GEN AI & ML& AI | Researcher,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Physics Lab Demonstrator, Data Scientist, Data Analyst, Tutor for Mathematics and Physics, Business Intelligence Analyst, Junior Data Scientist","University of the Witwatersrand, IBM",10,"University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand","Bachelor of Science, Mathematics and Physics, Completed, Bachelor of Science with honours, Physics, Completed, Master of Science, Physics, Completed, Bachelor of Science with honours, Geophysics, Completed, Bachelor of Science , Mathematics and Physics, Completed, Master of Science, Physics , Completed",,"Watson Assistant Hands-on, Machine learning with R, IBM Blockchain Essentials, Big Data Foundations Level 2, Building Chatbots Essentials, Docker Essentials, IBM Watson Assistant Foundation, Big data, Watson Visual Recognition, Watson and Cloud Foundations, Applied Data Science with Python, What is Data Science, IBM Cloud Kubernetes Service, Cognitive practitioner, Machine Learning with Python, Open Source tools for Data Science, Database and SQL with python, IBM Agile Explorer, Advanced Machine Learning and Signal Processing, Machine Learning with Apache Spark, Data Visualization with Python, Data Visualization with python, Open Source Tools for Data Science, Hadoop Foundations Level 1, Watson Assistant Methodology, Node-Red Basics to Bot, IBM Data Science Prefessional Certificate, Spark Fundementals I, Applied AI with DeepLearning, Data Science Methodology, Hadoop Data Access Level 1, IBM AI Skills Academy Machine Learning Explorer, IBM Watson Assistant - Build your own chatbot, Databases and SQL for Data Science, Fundamentals of Scalable Data Science , IBM Applied AI Professional Certificate, Fundamentals of Scalable Data Science, Data Science Orientation, IBM Data Science Foundation Level 2, Statictics with SPSS, Advanced Data Science Specialist, Applied Data Science Capstone, Telecommunications industry foundations, Python for Data Science and AI, Data Science for Business Level 1, Advanced Data Science Capstone, IBM Blockchain Essentials , IBM Data Science Professional Certificate, Data Analysis with Python, Python for Data Science, Google Data Analytics Certificate, Python for Applied Data Science, IBM Enterprise Design Thinking, IBM Data Science Foundation Level 1",
Data solution specialist,"City of Johannesburg, Gauteng, South Africa",South Africa,Chemicals,"Research Assistant, Registration Assistant, Quality testing data solution specialist lead, Data Scientist, Data solution specialist, Laboratory Demonstrator, Volunteer Data Analyst","Bayer, Existencial Analytics, MSD, University of Johannesburg",9,"University of Johannesburg, University of Johannesburg, University of Johannesburg","Bachelor’s Degree, Chemistry, Bachelor’s Degree, Mathematics and Chemistry, Bachelor’s Degree, Chemistry","mathematics, laboratory, chemistry, physics","Introduction to Data Curation for SAS Data Scientists, Introduction to Data Analytics for Business, Programming Foundations: Fundamentals",
PhD student | Consulting Data Analyst,Johannesburg Metropolitan Area,South Africa,,"Student Tutor, Research Assistant, English Tutor, Consulting Data Analyst, Graduate Data Analyst, Data Scientist & Analyst","Investec, Freelance, University of the Witwatersrand",9,"University of the Witwatersrand, 2021 Qiskit Global Summer School on Quantum Machine Learning, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand","Doctor of Philosophy - PhD, Computer Science, Certificate of Quantum Excellence, Quantum Computing, Quantum Machine Learning, 100/100 Cumulative Lab Score, Master of Science (Dissertation), Computer Science, Occasional Studies, Computer Science, Bachelor of Engineering Sciences, Digital Arts, Bachelor of Science Honours, Computer Science, 80%, Master of Science (Dissertation), Computer Science, Master of Science (Dissertation), Computer Science",,,
Vice President Data Science at Absa Group,"City of Johannesburg, Gauteng, South Africa",South Africa,Information Technology & Services,"Chief Data Scientist, Lead Facilitator, Managing Director, Data Science Manager, Learning Facilitator, Chief Analyst, RA, Independant Data Scientist , Data Scientist, Data Science Vice President, Senior Data Scientist","EY, South Point Management Services, Teboho Trust, Quantum Data Works, Lex Quantus Analytics, Absa Group, South Point Management Services (Pty) Ltd., Algorithm Consultants & Actuaries, Gotham Analytics Pty ltd",14,"University of the Witwatersrand, University of the Witwatersrand","Bachelor of Laws (LLB), Bachelor of Laws (LLB)","r programming, strategic planning, consulting, data science, machine learning, data analytics, analytics, algorithms, project management, legal analytics",,A.I Portfolio
"Head: Data & Analytics, Capitec Business Banking","City of Johannesburg, Gauteng, South Africa",South Africa,Information Technology & Services,"Student placement, Chief Data Scientist & Managing Director Accenture Analytics, Principal Analyst - Fraud Detection, Security Technologies Engineer, Head: Data & Analytics, Capitec Business Banking, Fraud Manager, Head of Fraud and Data Analytics, Head of Information Services","Vodafone UK, Vodafone, HP Labs Bristol, BankservAfrica, Vodafone Group, Capitec Bank, Accenture",24,"University of KwaZulu-Natal, Royal Holloway, University of London, Royal Holloway, University of London","Bachelor of Science (B.Sc.), Mathematics and Computer Science, Summa cum laude, MSC Information Security, Distinction, PhD, Applied Mathematics: Cryptography and Information Security, PhD, Applied Mathematics: Cryptography and Information Security","mobile technology, telecommunications, mobile payments, presentation skills, leadership, business strategy, bitcoin, business intelligence, payments, cryptography, fraud, mathematics, blockchain, mobile communications, security, management, data analysis, analytics, sql, risk management, analysis, fraud detection, business analysis, people management, mobile devices, credit card fraud, analytical skills",,
Senior Manager: Data Science,"City of Johannesburg, Gauteng, South Africa",South Africa,Mining & Metals,"Senior Manager: Data Science, Senior Specialist: Customer Insights, Trainee analytics specialist, Junior Actuarial Specialist, Marketing Actuary, Lead Data Scientist, Senior Specialist, Designate Analytics Specialist, Data Scientist, Data Miner, Senior Data Scientist","Thomson Reuters, C. Steinweg Bridge (Pty) Ltd, AIG, Old Mutual South Africa, Effective Intelligence, Anglo American, Vodacom, Old Mutual, The Foschini Retail Group Pty Ltd, MTN",13,University of Cape Town,"BSc, Mathematics, Mathematical Statistics, Finance","analysis, business intelligence, r, python, modeling, mathematical modeling, quantitative analytics, statistical modeling, data analysis, risk management, analytics, predictive modeling, statistics, data mining, analytical skills",Data Science: Data to Insights,
Machine learning Engineer | Data Engineer | Google Cloud Authorized Trainer,Johannesburg Metropolitan Area,South Africa,,"Web Developer, Co-Founder and Presenter, Digital Analyst, Content Producer, AI & Data Scientist, Informatics Major, Machine Learning Engineer, Informatics Major ","Deep Learning Café, AI in Everything, Umoja Urban Culture, Legal Interact, Mindful Mindfull, Steady State Solutions (Pvt) Ltd, Stellenbosch University",7,"GATEWAY HIGH SCHOOL, Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University/Universiteit Stellenbosch","-, Bachelor's degree, Electrical and Electronics Engineering",,"Google Cloud Platform Big Data and Machine Learning Fundamentals, Preparing for the Google Cloud Professional Data Engineer Exam, Strategic Thinking, Modernizing Data Lakes and Data Warehouses with GCP, Building Resilient Streaming Analytics Systems on GCP, Giving Your Elevator Pitch, Smart Analytics, Machine Learning, and AI on GCP, Cloud Architecture: Advanced Concepts, Google Analytics Individual Qualification, Foundations of The Fourth Industrial Revolution (Industry 4.0), RPA, AI, and Cognitive Tech for Leaders, Cloud Architecture: Core Concepts (2017), Building Batch Data Pipelines on GCP, Google Cloud Certified Professional Data Engineer, Big Data Foundations: Techniques and Concepts",
Senior Consultant (Financial Services Advisory)| MSc | FMVA® | CBCA® | BIDA™ | CMSA®,"City of Johannesburg, Gauteng, South Africa",South Africa,Computer Software,"student, Personal Finance Writer, Maths Teacher, Policy Analyst, Senior Quantitative Analyst (Senior Principal Consultant), Data Scientist (Junior Consultant), Consultant- Artificial Intelligence Analyst, Quantitative Analyst (Principal Consultant), Senior Consultant (Financial Services Advisory), Mathematical Statistics Presenter, Mathematics and Statistics Tutor, Mathematics and Science Teacher, Teaching Assistant, Actuarial Student Vacation work, Data Scientist, Writer, Tutor, Consultant - Software Engineering | Data Science","IQbusiness South Africa, The Finance IQ, Ministry of Education of zimbabwe, Ministry of Education, University of Pretoria (SAADP), University of Pretoria, Deloitte, University of Pretoria/Universiteit van Pretoria, Opti-Num Solutions, Eskom Holdings SOC Ltd, Turning Point Tutors, sanlam, Sanlam Sky",15,"University of Pretoria/Universiteit van Pretoria, Actuarial Society of South Africa, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria","Bachelor's degree, BSc: Actuarial Science, Actuarial Profession, Actuarial Science, Honours, BScHons: Financial Engineering, Master’s Degree, MSc: Financial Engineering, Bachelor's degree, BSc: Actuarial Science, 70.54%, Honours, BScHons: Financial Engineering, 70.33%, Master’s Degree, MSc: Financial Engineering, Master's Degree, MSc: Financial Engineering, Honours, Financial Engineering","matlab, financial analysis, c++, singing, teamwork, insurance, statistics, football, microsoft excel, fitness, microsoft office, powerpoint, athletics, sas, actuarial science, business, access, economics, research, data analysis, microsoft word, microsoft powerpoint, swimming, risk management, analysis, running, analytical skills","SQL Fundamentals, Loan Default Prediction with Machine Learning, Excel VBA for Finance, Capital Markets & Securities Analyst (CMSA)®, Financial Modeling & Valuation Analyst, SAS Programming 2: Data Manipulation Techniques, Power BI Fundamentals, Business Intelligence & Data Analyst (BIDA)™, Power Pivot Fundamentals, Tableau Fundamentals, SAS Macro Language 1: Essentials, Power Query Fundamentals, Commercial Banking & Credit Analyst (CBCA)®, SAS Programming 1: Essentials",
Actuarial Manager for People- & Data Analytics at PricewaterhouseCoopers (PwC) South Africa with a BEng Electronic Engineering background,"City of Johannesburg, Gauteng, South Africa",South Africa,Electrical & Electronic Manufacturing,"Quantitative Analyst, Junior Quantitative Analyst, Actuarial Manager - People- & Data Analytics, Assistant Lecturer, Junior Data Scientist, Data Engineer, Intern, Data Scientist, Senior Data Scientist","FirstRand group, University of Pretoria/Universiteit van Pretoria, PwC, FNB South Africa, Cell C",10,"Hoërskool Garsfontein, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","National Senior Sertificate, Bachelor of Engineering (BEng) with Distinction, Electrical and Electronics Engineering, Bachelor of Engineering - Honours, Computer Engineering, Master of Information Technology Big Data Science with Distinction, Big Data Science, Bachelor of Engineering (BEng), Electrical and Electronics Engineering","matlab, telecommunications, integrated circuit design, project engineering, c++, control systems design, electronic control systems, management, delphi, c, digital signal processing, project management, team leadership, engineering, research","DataRobot Time Series Modeling Certification, DataRobot Deep Dive Certification, DataRobot Essentials Certification, SAS Certified Base Programmer for SAS 9 (CBP)",
Data Scientist,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Quantitative Analyst/Data Scientist, Graduate Advisory Programme, Mathematics and Statistics student assistant","Sefako Makgatho Health Sciences University, THOLO INTERNATIONAL, FNB South Africa",6,"Sefako Makgatho Health Sciences University, Sefako Makgatho Health Sciences University, University of Pretoria, Sefako Makgatho Health Sciences University, Sefako Makgatho Health Sciences University, Tebogwane","Bachelor's degree (Cum Laude), BSc (Mathematical Sciences), Honours degree (Cum Laude), Statistics, Master of Information Technology, Big Data Science, Bachelor's degree (Cum Laude), BSc (Mathematical Sciences), 75%, Honours degree (Cum Laude), Statistics, 85%",,Applied Data Science I: Scientific Computing & Python (with honors),
Data Scientist | Leader | Analytical | Problem Solver | Creative | Artistic | Ambivert | Sports Fanatic,"City of Johannesburg, Gauteng, South Africa",South Africa,Insurance,"Personal Financial Advisor, Data Scientist, Personal Financial Adviser, Financial Advisor","Deloitte, Old Mutual South Africa, Old Mutual PFA, Discovery Limited",9,"University of KwaZulu-Natal, university of kwa-zulu natal","BSc Industrial Mathematics, Applied Mathematics","microsoft office, strategic planning, customer service, leadership, management, microsoft word, microsoft powerpoint, research, microsoft excel",,
Data Scientist | Impact Analyst | Green Economy,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Graduate Shareholder Identification Analyst, Company Secretary, Data Analyst, CX intern, Residence Tutor, Shareholder Identification Analyst Graduate, Data Scientist, Vacation work","University of Cape Town, Nedbank, Cognician, ED INNOVATIONS, South African Reserve Bank, IHS Markit",9,"University of Cape Town, University of Cape Town, University of South Africa/Universiteit van Suid-Afrika, ExploreAI Academy","Bachelor of Commerce - BCom, Economics and Finance, Data Analysis online short course, Bachelor of Commerce (Honours), Economics, Data Science",,,
PhD Student @ University of the Witwatersrand and New York University,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Site Engineer, G & E Engineer, Internship, Associate Machine Learning Engineer, Sessional Lecturer, Software Engineer, Data Scientist, AI Engineer, AI Research & Development Engineer, Director, Data Scientist Intern","AUREKS, University of the Witwatersrand, OminorAI, ZTE Corporation, Axon Corporate Services, Multan Electric Power Co., Ltd., Reliance Engineering Company -Pakistan, African Institute for Mathematical Sciences (AIMS), RenderHeads Ltd, modl.ai",10,"University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, Multan Public School, Punjab College for Information Technology, Capital University of Science and Technology, Islamabad","Master of Science - MSc, Artificial Intelligence, Distinction, Doctor of Philosophy - PhD, Computer Science, Master of Science - MS, Artificial Intelligence, Metric, Intermediate, Pre-Engineering, Bachelor of Science (B.S.), Electrical and Electronics Engineering",,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization, PLC Siemens and HMI, Neural Networks and Deep Learning, Machine Learning with Python, The Comprehensive SQL Course, Android Programming, Python, Modelling, Simulation and Implementation of Digital Design using FPGA",
AI Systems Architect,"City of Johannesburg, Gauteng, South Africa",South Africa,Information Technology & Services,"Chief Programmer, Data Scientist, CTO, Founder, Systems Designer, Systems Architect, Technical Director, Senior Systems Architect, Technical Director, Systems Engineer, AI Cloud Systems Architect, Senior Data Scientist","Sanlam, Discovery Health, Levi Strauss & Co., inQuba, FunderTech, Capitec Bank, Medical Research Council, AI NOW",33,"University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, Unversity of Cape Town, Unversity of Cape Town","BSc Hons (Computer Science), BSc Hons(Computer Science), Computer Science, Honours, Computer Science, BSc, Computer Science and Mathematics, BSc","financial planning, insurance, mentorship, databases, team lead, uml, technical documentation, sweave, c#, oracle, system architecture, requirements analysis, unica marketing and campaign management, microsoft sql server, itil, erp production, inventory management, payroll, hr, manufacturing, java enterprise edition, solution architecture, jaspersoft, esb, webservices, corba, ejb com, development manager, agile methodologies, java, j2ee, infrastructure management, data modeling, tibco active matrix business works, .net c#, weblogic, hp unix, data science, systems analysis, aix, enterprise architecture, soa, training, linux, sql, mobile development, web development, r (stastitical language), architectures, pre sales solutions architecture, uml, oo, mda, html5, jquery, css, business analysis, sdlc, blockchain architect, sql server, tibco spotfire, enterprise architecure, oracle sql, web services","Data Science And Machine Learning : Making Data Driven Decision, AWS Certified Solutions Architect – Professional, Python (Basic) Certificate",
