Headline/Title,City,Country,Industry,Roles,Companies_Worked_At,Total_Years_Experience,Educational_Institutions,Qualifications,Skills,Certifications,Projects
--,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist, Senior Data Scientist",Mr Price Group,6,University of KwaZulu-Natal,"Master's degree, Computer Science",,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, TensorFlow in Practice Specialization, Sequences, Time Series and Prediction, Convolutional Neural Networks in TensorFlow, Natural Language Processing in TensorFlow",
"Advanced AI Data Trainer || Junior Software Developer | Tableau, SQL, Advanced Excel, R, Python and Power BI","Durban, KwaZulu-Natal, South Africa",South Africa,,"Chief Executive Officer, Medical Assistant, Medical Billing Clerk & Human Resource Assistant, Stock Controller, Marketing, Director, Promoter, Data Scientist 🧑‍🔬, Director of Finance And Administration, AI Data Trainer, Financial Assistant, Brand Promoter","MARGATE HEALTH CONSORTIUM, Invisible, CodSoft, SHELLY BEACH DAY HOSPITAL, Provantage Media Group, Mbawu Holdings PTY (Ltd.), Rehab Books and Technology, Umsoco Meals and services",9,"Nelson Mandela University, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, Nelson Mandela University, Nelson Mandela Metropolitan University, University of South Africa/Universiteit van Suid-Afrika","Bachelor of Arts - BA, PSYCHOLOGY, BA Hon, PSYCHOLOGY, -, -, -, Baccalaureus Artium, Psychology, Bachelor of Arts - BA, Psychology, BA Hon, Psychology",,"Counsellor, SheCodes Basics, Care Certificate (Standards 1 to 15) certificate, Google Analytics Individual Qualification",
"Data Scientist | Bridging Data Science, Analytics and Business Strategies","Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist, Data Science Specialist","Capability BPO™, Goloka Consultants, Outworx Contact Centre, Explore Data Science Academy",8,"ExploreAI Academy, Kharwastan Secondary, Damelin, Explore Data Science Academy","Postgraduate Qualification - (Graduate Program), Data Science, Grade 8 - 12, Bachelors Degree, Information Technology, Postgraduate Qualification - (Graduate Program), Data Science",,,
Data Scientist at Tenji,"Durban, KwaZulu-Natal, South Africa",South Africa,Research,"Postdoctoral Research Fellow, Data Scientist, Director, Masters student, Consultant","Tenji, Open Data Durban, University of KwaZulu-Natal",7,"University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal","BSc, BSc Hons, Physics, Applied Physics, Applied Maths, Master of Science - MSc, Solar Energy Technology/Technician, Doctor of Philosophy - PhD, Astronomy, BSc, BSc Hons, Pyhsics, Applied Physics, Applied Maths","data analysis, matlab, teaching, analysis, research",,
Data Engineer,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist, Data Engineer, Data Scientist Trainee, Data Scientist Intern","Explore Data Science Academy, CCI South Africa, Sappi, BCX",5,"Mountview Secondary School, University of KwaZulu-Natal, University of KwaZulu-Natal, ********** ** *******-*****, University of KwaZulu-Natal, University of KwaZulu-Natal, Westville","-, Bachelor of Science - BSc, Applied Mathematics, Astronomy, Postgraduate Degree, Data Science, Bachelor of Science - BSc, Applied Mathematics, Astronomy",,AWS Certified Cloud Practitioner,
Data Engineer,Durban Metropolitan Area,South Africa,,"Intern software developer, Data Engineer, Computer Science Demonstrator, Data Scientist in training","Data Science virtual bootcamp, Fusion AI, BlueMonday, University of KwaZulu-Natal, Analytics Advertising",5,"University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, Durban high school, Durban high school","Bsc Computer Science and Economics, Computer Science and Economics, Bsc Computer Science and Economics, Computer Science and Economics, Bsc Computer Science and Economics, Computer Science and Economics, -",,"Introduction to Python , Intermediate Python, Intermediate Python , Machine learning for Business, Introduction to Python, Cloud Literacy, Microsoft Certified: Azure Data Engineer Associate, Cloud computing 101",
Data Scientist at Nedbank,"Durban, KwaZulu-Natal, South Africa",South Africa,Computer Software,"Data Scientist, Team Lead: Financial Data Science, Application Engineer, R&D Chemist, Production Planner","Nedbank, Prominent Paints, Opti-Num Solutions",11,"Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University/Universiteit Stellenbosch, University of Cape Town","Bachelor of Science (BSc), Textiles and Polymer Science, Bachelor of Science with Honours (BScHons), Polymer Science, Master of Science (MSc), Mechanical Engineering","project management, data analysis, parallel computing, management, matlab, machine learning, research",,
Software Developer Level 1 at Derivco | BSc (Hons) Computer Science Alumna at University of the Witwatersrand,Durban Metropolitan Area,South Africa,,"Resident Academic Advisor, COMS1018A tutor, COMS1015A tutor, BIS Student Data Scientist: ML/ AI Focused, BIS Student Data Scientist, Private Tutor, Member, Student Assistant, Graduate Developer, Summer Intern, Developer Level 1","Teach Me 2, Derivco, Golden Key International Honour Society, Wits Business Intelligence Services, University of the Witwatersrand",6,"University of the Witwatersrand, FPD, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand","Honours degree, Computer Science, 73.78% aggregate, Short Course, Management and Leadership: Managing Self, Bachelor's degree, Computer Science, Distinction (equivalent to Cum Laude), Honours degree, Computer Science, Bachelor's degree, Computer Science, Distinction, Bachelor's degree, Computer Science",,"Convolutional Neural Networks in Python: CNN Computer Vision, Azure DevOps Fundamentals for Beginners, Communication Skills Machine: Master Persuasion & Influence, AWS Academy Graduate - AWS Academy Machine Learning for Natural Language Processing, CB130cs: Couchbase Associate .NET Developer Certification With Capella Course, C# Basics for Beginners: Learn C# Fundamentals by Coding, Advanced Design Patterns: Design Principles, Write Better Emails: Tactics For Smarter Team Communication, Design Patterns in C# and .NET, Microsoft Certified: Azure Fundamentals, ISTQB Certified Tester Foundation Level, Clean Code, C# Advanced Topics: Prepare for Technical Interviews, SDLC Overview (1 Hour) - Software Development Life Cycle, SOLID Principles: Introducing Software Architecture & Design, TDD in C# from A to Z, Measure What Matters (Blinkist Summary), Behavior-Driven Development, Master Microsoft PowerShell, Programming Foundations: Software Testing/QA, Certified Tester ISTQB® Foundation Level (CTFL) Updated 2022, Design Thinking in 3 Steps, API and Web Service Introduction, The Complete SQL Bootcamp: Go from Zero to Hero, C#: Advanced Practices, C# Developers: Learn the Art of Writing Clean Code, Relational Database Design, Git Essential Training: The Basics (2019)",
"Senior SAP Consultant: SAP ABAP| S/4HANA| FIORI /UI5| OData| CRM| TRM| BRF+| Workflow| PHP| Java at BMW Group, South Africa",Durban Metropolitan Area,South Africa,Information Technology & Services,"Senior System Integrated Developer (SAP ABAP, CRM, BRF+, Workflow, PHP, Java) , Senior System Developer / Systems Analysts, Senior System Integrated Developer SAP ABAP| S/4HANA| FIORI /UI5| OData | CRM | BRF+| Workflow |PHP, SAP ABAP Consultant ( BRF+, FIORI/UI5, S4/HANA, Workflows ), Senior System Integrated Developer (SAP ABAP, CRM, BRF+, Workflow, PHP, Java), SAP ABAP Consultant ( BRF+, S4/HANA, Workflows ), Senior SAP ABAP, BRF+ Consultant, Senior SAP Consultant ( ICT Systems Analyst, ABAP, Data Scientist, Quality Assurance Analysts), Senior System Integration Specialist (SAP ABAP, CRM, BRF+, Workflow, PHP, Java), Senior SAP ABAP, BRF+ & CRM Consultant, Senior System Integration Specialist ( SAP ABAP, SAP CRM, BRF+ Workflow, PHP, Java )","Umgeni Water, Twenty Third Century Systems / EOH, Department of Labour, South Africa / Stratemis Group, BMW Group Financial Services South Africa, Stratemis Group, Raminet Technologies , Umgeni Water, ICL Zimbabwe, Botswana, UK, Zambia , Malawi, South Africa, TTCS",26,"Zimbabwe Open University, Association Of Computer Professionals ( ACP, UK), Association Of Computer Professionals (ACP, UK), Zimbabwe Open University, Association Of Computer Professionals ( ACP, UK), Association Of Computer Professionals (ACP, UK), Association Of Computer Professionals, ACP","Bachelor Of Science Honours Degree in Psychology, Information Communication & Technology, Certificate In Computer Programming, Information Communication & Technology, Diploma In Systems Analysis And Design, Information Communication & Technology, Bachelor Of Science Honours Degree in Psychology , Information Communication & Technology, Certificate In Computer Programming , Information Communication & Technology, Diploma In Systems Analysis And Design , Information Communication & Technology","adobe forms, dialog programs, sap pp, sap bw, sap netweaver, adobe livecycle designer, sd, sap fi, sap, abap, sap configuration, sap project management, bapi, rfc, sap crm, sap mm, sap xi, sap mm module, sap erp, fi/co, alv, sap authorizations, sap bi, sap r/3, sap pm module, sap srm, sap workflow, sapscript, sap ps, sap portal, sap fico, smartforms, project implementation, bdc, sap development, dialog programming, sap solutions, data migration, erp, sap implementation, idoc, sap basis, sap sd, sap fi/co configuration, master data, sap badi, ess, sap hr, business intelligence, webdynpro","SAP Certified Technology Specialist - SAP S/4HANA Conversion and SAP System Upgrade 2020, SAP Certified Application Associate - CRM Fundermentals with SAP CRM 7.0 EhP2, SAP Certified Development Specialist - ABAP for SAP HANA 2.0, SAP Certified Application Associate - SAP BusinessObjects Access Control 10.0, SAP Certified Development Associate - ABAP with SAP NetWeaver 7.50, SAP Certified Development Associate - SAP Fiori Application Developer, SAP Certified Application Associate - Reporting / Modeling and Data Acquisition with SAP BW/4HANA 2.x","NSSA Zimbabwe, NSSA SAP Social Services Management., NSSA, Zimbabwe Revenue Authority (ZIMRA), Botswana MVA Fund, ZIMRA, MVA Fund, National Railway of Zimbabwe, Housing Finance Kenya"
Business Intelligence Analyst at Nedbank,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist, Salesman, Business Intelligence Consultant, Examination Assistant, Business Intelligence Analyst, Junior business intelligence Consultant","Nedbank, Council for Scientific and Industrial Research (CSIR), KZN DEPARTMENT OF EDUCATION, Cape Union Mart Group, Keyrus",11,"University of KwaZulu-Natal, University of KwaZulu-Natal","Bachelor of Science - BS, Computer science and Information Systems, Bachelor of Science - BS, Computer Science, -",,"Level 1: Publish (2020.25), Business Analysis Basics, The complete 2022 Software Testing Bootcamp, Tableau Desktop Specialist, Introduction to Project Management, Level 2: Modeler, Tableau for Beginners: Get DA Certified, Level 1: Present (2020.25), Level 1: Advanced Discover, Level 2: Analyst, Level 1: Formulate, Microsoft SQL Server Reporting Service (SSRS) 2022 Edition, Level 1: Discover (2020.20), Level 1: Model",
Quant in CVM scorecard and fraud modelling,"Durban, KwaZulu-Natal, South Africa",South Africa,Research,"Data Scientist, Course Instructor, Senior Quantitative Analyst, Lecturer, MSC Executive, Quantitative Analyst","Nedbank, WorldQuant University, TNS SA, Varsity College",11,"Kharwastan Secondary, University of KwaZulu-Natal, Kharwastan Secondary","Matric Exemption, Mathematics, Physical Science, Biology, Doctor of Philosophy (Ph.D.), Computational and Applied Mathematics, Mathematics, Physical Science, Biology","powerpoint, windows, r, python, machine learning, english, spss, customer service, data modeling, idl programming, microsoft excel, office 365, mathematical modeling, c, data visualization, latex, applied mathematics, data analysis, statistical data analysis, microsoft word, analysis, statistics, vba, mathematica, microsoft office, research","Nedbank Analytics Academy, R Programming, Artificial Intelligence Foundations: Thinking Machines, Machine Learning A-Z: Hands-On Python & R in Data Science, Building a Recommendation System with Python Machine Learning & AI, Deep Learning A-Z: Hands-on Artificial Neural Networks, Career Advice from Some of the Biggest Names in Business, Financial Modeling, NLP with Python for Machine Learning Essential Training, Logistic Regression in R and Excel, Credit Risk Modeling, Accounting and Financial Statement Analysis, Data Science for Analysts, Python for Data Science Essential Training, Building and Deploying Deep Learning Applications with TensorFlow, Machine Learning & AI: Advanced Decision Trees, Feature selection for machine learning, Managing Your Personal Investments, Computational Investing, Part I",
BI Developer at Ignition Group,Durban Metropolitan Area,South Africa,,"Data Analyst Student, BI Developer, Data Science Intern student, Junior Data Scientist","Explore Data Science Academy, Ignitio, Ignition Group",6,"Tshwane University of Technology, Ratlhahana high school, Explore Data Science Academy","Financial Accounting, National Senior Certificate, commerce, Certificate, Data Analytics",,,
Data Analyst at MTN South Africa,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Specialist Data Scientist, Graduate, Sales Assistant, Data Analyst, Statistics tutor","MTN South Africa, GEM SCHOOLWEAR, University of KwaZulu-Natal",11,"University of KwaZulu-Natal, University of KwaZulu-Natal, Sastri College","Bachelor of Science, Applied Mathematics and Statistics, Bachelor of Science: Honours, Statistics, Summa cum laude, National Senior Certificate, Bachelor's pass",,"Excel Quick Tips, Design Thinking for Innovation, Business Analytics Executive Overview, Beginning SQL Server",
Data Engineer | ETL Specialist | AI & Cloud Solutions | Open to Impactful Roles,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Science Intern, Data Scientist, Statistical Programmer","Parexel, eThekwini Municipality, University of Zululand",3,"University of Zululand, Simplilearn Alumni, Simplilearn Alumni","Computer science and Statistics, Computer Science, Certificate, Data Science with Python, Certificate, Business Analysis with excel",,"Data Warehouse - The Ultimate Guide, Getting Started with SAS Programming, Introduction to Data Engineering, Data Engineering Essentials","eThekwini Floods 2022 Analysis, eThekwini Homelessness Analysis, Excell visuals, Linear Regression Model"
Data Scientist at Digital Marketing,"Durban, KwaZulu-Natal, South Africa",South Africa,,Data Scientist,Digital Marketing,0,,,,,
Model Monitoring Analyst At Absa || 2x UKZN Alumnus || BSc In Applied Mathematics and Statistics || BSc Honours in Statistics,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Fieldworker, Data Scientist, Mathematics Tutor, Model Risk IVU Analyst, Statistics Tutor, Data Capturer, Stat130, Math195 Tutor, Aspiring Data Scientist","Shaper, Dlama SS Investment Holdings, University of KwaZulu-Natal, Census StatsSA, Absa Group",3,"University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal","-, Master of Science, Data Science, Bachelor of Science - BS, Applied Mathematics and Statistics, 70%, BSc Honours, Statistics",,,
"Specialist, Technical Support","Durban, KwaZulu-Natal, South Africa",South Africa,,"Software Engineer, Data Scientist, Technical Support Specialist","Standard Bank South Africa, BCX",3,"University of South Africa/Universiteit van Suid-Afrika, Durban University of Technology, ExploreAI Academy","Bachelor of Science - BS, Mathematics and Applied Mathematics, Diploma, Electrical engineering, Data Science",,"Introduction to Linux, Learning Splunk, Programming Foundations: Databases, Advanced Prompt Engineering Techniques, Microsoft Certified: Azure Data Scientist Associate, The Non-Technical Skills of Effective Data Scientists, Succeeding in Web Development: Full Stack and Front End, CompTIA Data+ ce, PowerPoint Essential Training (Office 365/Microsoft 365) (2018), Google Digital Marketing, Programming Foundations: Fundamentals, How to Speak So Others Will Listen Nano Tips with Lorraine Lee, Data Analytics: Dashboards vs. Data Stories, Meta Back-End Developer Specialization, Learning Windows Subsystem for Linux, OneDrive Quick Tips, Data analytics, Office 365 PowerPoint New Features: Designer and Morph",
Data Scientist • AI Enthusiast • Innovator,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Insurgent, Data Scientist, Ambassador, Data Science Intern, Ocean Protocol Ambassadors - Core Team, Competitive Data Scientist","Ocean Protocol, BCX, WeDataNation",7,"Explore Data Science Academy, Holy Cross High School, University of Fort Hare","-, Matric, Science and Mathematics, Economics",,"Entrepreneur Academy, Data Manipulation with Pandas, Introduction to SQL, National Certificate in Information Technology: Systems Development, Ocean Academy, Introduction to Python, Professional Foundations, Intermediate Python, Ocean101","OCEAN Twitter Sentiment Analysis, Analysis of Venture Capital Investments, Soybean Yield Prediction Data Challenge (4TH place)"
Data Scientist Intern  at ExploreAI Academy,"Durban, KwaZulu-Natal, South Africa",South Africa,,Data Scientist Intern,ExploreAI Academy,0,,,,,
Data Engineer,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Engineer, Junior Data Scientist",Nedbank,1,"IIE Rosebank College, ExploreAI Academy","Higher Certificate in Mobile and Web Development, Higher Certificate in Mobile and Web Development, Data Engineering",,,
Data Scientist,"Durban, KwaZulu-Natal, South Africa",South Africa,,Capitec Head office - Junior Developer and Data Scientist,Capitec,2,"University of KwaZulu-Natal, Stellenbosch University","Bachelor of Science - BS, Data Science majoring in Computer Science and Statis, Data Modeling/Warehousing and Database Administration",,,
"Data Scientist | Machine Learning, AI, Python & R Expert | Power BI & Microsoft Power Platform Specialist | Prompt Engineering","Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist | Specializing in Power Bi, Digital Twin and AI Solutions",eThekwini Municipality,1,University of Zululand,"Bachelor of Science, MATHEMATICS AND STATISTICS",,,
Data Scientist |Allan Gray Fellow,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist Level 1, Allan Gray Candidate Fellow, Supplemental Instructor, Peer Mentor, Graduate Data Scientist","Games Global, Allan Gray Orbis Foundation, University of KwaZulu-Natal",5,"University of KwaZulu-Natal, University of KwaZulu-Natal","Bachelor of Science - BS, Statistics, Mathematics and Economics, Summa Cum Laude, Bachelor of Science Honours, Statistics, Cum Laude",,,
Programme Coordinator in the ICT Faculty for Software Development,Durban Metropolitan Area,South Africa,,"Information Technology Support Technician, IT Support Tech Assistant, Data Scientist Learnership, Junior Network Engineer, Information Technology Lecturer, Programme Coordinator in the ICT Faculty for Software Development, Microsoft Data Science Skills Programme, IT part-time Lecturer, Data Scientist Intern","IIE Rosebank College, Durban University of Technology(Faculty of engineering labs), Successors Training Institute, Berea Group of Colleges (BGC), iStudent Academy (Pty) Ltd, GoDigitalSA Foundation",8,"Durban University of Technology, Durban University of Technology, Durban University of Technology, Durban University of Technology, Durban University of Technology","Diploma, Information and Communication Technology in Applications Development, NQF Level 6, Degree of Bachelor of Technology in  Information Technology, Information Technology, NQF Level 7, Diploma, Information and Communication Technology in Applications Development, Bachelor of Technology - BTech, Information Technology, Bachelor of Technology with Honours Degree, Information Technology",,"CompTIA A+, AWS Academy Graduate - AWS Academy Cloud Foundations, NDG Linux CompTIA A+, Network Essentials, Cisco IOT",
"Data Scientist | Civil Engineer (MSc Eng, PR Eng)","Durban, KwaZulu-Natal, South Africa",South Africa,Civil Engineering,"Data Scientist, Data Science Intern at Explore Data Science Academy, Team Leader: Research & Development, Team Leader: Data Science Research & Development, Junior Engineer, Civil Engineer, Junior Data Scientist: R&D Team Leader","GreenEng Environmental Engineering, Explore Data Science Academy, Royal HaskoningDHV, Ignition Group",15,"University of KwaZulu-Natal, University of KwaZulu-Natal, Explore Data Science Academy, Dr. A.D Lazarus Secondary School","Bachelor of Science (BSc), Civil Engineering, Master of Science (M.Sc.), Civil/Environmental Engineering, Cum Laude, Data Science Higher Certificate (NQF Level 5), Data Science, 93%","consulting, water, engineering, stormwater management, landfill gas, public-private partnerships, steel design, feasibility studies, civil engineering, autocad, water resources, waste management, road, drainage, waste characterisation, carbon emissions, construction management, reinforced concrete, waste reduction, sewer, earthworks, water quality, healthcare risk waste","Microsoft Power BI for Data Science and Data Analytics, Intermediate Python, Introduction to SQL, Statistical Thinking in Python (Part 1), Golden Key International Honour Society Member, AWS Essentials, The Fundamentals of Digital Marketing, Google Data Analytics Professional Certificate, Analyzing Police Activity with pandas, Python Data Science Toolbox (Part 2), Introduction to Data Visualization in Python, Statistics for Business Analytics and Data Science, Statistical Thinking in Python (Part 2), AWS Certified Cloud Practitioner, Python Data Science Toolbox (Part 1), Natural Language Processing with Python, Microsoft SQL from A to Z, Data Analysis with Pandas and Python",
Model Development Manager - Everyday Banking,"Durban, KwaZulu-Natal, South Africa",South Africa,Banking,"Statistical Analyst, Senior Data Scientist, Credit Risk Analyst - CVM Edcon Financial Services, Analytics Manager, Model Development Manager, Data Science Manager, Senior Quantitative Analyst, Senior Quantitative Analyst Model Development, Senior Quantative Provisions, Credit Risk Analyst, Graduate Credit Analyst","Standard Bank, SA Home Loans, FNB South Africa, Standard Bank Group, Absa, Absa Group",19,"University of KwaZulu-Natal / University of Natal, Durban Girls High School","Bachelor of Science (BSc), Actuarial Science, Matric","business process, retail banking, counterparty risk, fixed income, credit risk, banking, financial risk, credit scoring, financial modeling, sas, financial services, stress testing, risk management, enterprise risk management, derivatives, credit, credit analysis, analysis, market risk, portfolio management, risk modeling, credit cards",,
"Data Scientist by day, innovative BI designer by night","Durban, KwaZulu-Natal, South Africa",South Africa,Information Technology & Services,"Greographic Information Systems Manager, Data Scientist, Cadet Ranger, Data Specialist, Business Intelligence Specialist, IT Data Manager, Group IT Data Manager, Owner, Grographic Information Systems Manager, Research Technician - Ecological Advice, FOREX, Senior Research Technician :GIS, Senior Technician :GIS, Public Health GIS Specialist/Database Developer, GIS Manager","KwaZulu-Natal Department of Health, Standard Bank, Natal Parks Board, Datacentrix, Ezemvelo KZN Wildlife, Self, Barloworld Transport, Rushworth Data Solutions",35,"Tshwane University of Technology, Cape Peninsula University of Technology, Pretoria Technikon, Pretoria Technikon, Cape Technikon, University of KwaZulu-Natal Pietermaritzburg, Bracken High School","Diploma, Natural Sciences, Bachelor of Technology - BTech, Natural Sciences, National Diploma - Nature Conservation, Ecology, zoology, botany and geology, National Diploma - Nature Conservation, Ecology, zoology, botany and geology, B.Tech Nature Conservation, Ecology, zoology, botany and geology, BSc. Honours, Geographic Information Systems","data modeling, sql, conservation ecology, data analysis, spatial epidemiology, database design, geographic information science, databases, gis, microsoft sql server","Professional Natural Scientist , Professional Natural Scientist, Cert. Natural Scientist",
Governance Controller Southern Africa - Beierdorf||Data Scientist - Beierdorf || Masters in Data Science (e-Science) || Masters in Financial Engineering,"Durban, KwaZulu-Natal, South Africa",South Africa,,"GOVERNANCE CONTROLLER MU Southern Africa, Data Scientist",Beiersdorf,4,"University of the Witwatersrand, University of Venda for Science and Technology, University of Venda for Science and Technology, University of the Witwatersrand and University of Venda (Jointly), University of the Witwatersrand, University of Venda for Science and Technology, WorldQuant University, University of the Witwatersrand and University of Venda (Jointly)","Bachelor's degree, Metallurgical Engineering, Bachelor's degree, Mathematics, Honours, Physics, Master's degree in Data Science (e-Science), Computational and Applied Mathematics, Bachelor's degree, Metallurgical and Material Science, Bachelor's degree, Mathematics and Physics, Master's degree in Financial Engineering, Computational and Applied Mathematics, Master's degree in Data Science (e-Science), Computational and Applied Mathematics",,,
Data scientist at FNB,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Graduate Trainee, Data Scientist, Actuarial Student","University of the Free State, FNB South Africa",7,University of the Free State,"Bachelor's degree, Actuarial Science",,,
Data Analytics | Data Visualization | SQL | Tableau | Power BI | Advanced Excel,"Durban, KwaZulu-Natal, South Africa",South Africa,Sports,"Data Scientist, High School Mathematics Teacher, Awethu Incubator Analyst, Maths Tutor, Junior Data Manager, Data Quality Analyst, Teach Ambassador, Key Account Manager & Representitive (KZN Region), Basketball Coach, Sports Coach, Economics Tutor, Financial Analyst","NV FINANCIAL SOLUTIONS – GROUP OF ACCOUNTANTS, Super Tutors, St John's Diocesan School for Girls, Pietermaritzburg Girls' High School, Maritzburg College, Pietermaritzburg Girls' High School; Maritzburg College; St Johns DSG; St Annes, Maritzburg College , The Awethu Project, University of KwaZulu-Natal, Super Tutors GTA, Health Systems Trust, Millhouse Limited, TEACH South Africa, Super Tutor",17,"University of KwaZulu-Natal, University of KwaZulu-Natal, Maritzburg College","Bachelor's degree, Economics, Statistics, Finance, Applied Mathematics, Bachelor's degree and Honours, Economics, Statistics, Finance, Applied Mathematics, 12",,,
Data Scientist,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist Freelancer, Data Science Intern, Junior Data Scientist","BDO South Africa, Data Crunch, Council for Scientific and Industrial Research (CSIR)",7,Stellenbosch University,"Master's degree, Mathematics",,,
Data Scientist,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Tutor, Data Scientist, Junior Data Scientist","University of the Witwatersrand, FNB South Africa, Mr Price Group, Tutors@YourService",9,"University of the Witwatersrand, University of the Witwatersrand, Crawford College Sandton","Bachelor of Science - BS, Computational and Applied Mathematics, Bachelor of Science with Honours, Big Data Analytics, -",,,
Data Scientist at BioMed,Durban Metropolitan Area,South Africa,,"Data Scientist, Data Engineer, Medical Data Scientist, Quality Assurance Specialist Internship","University of North Carolina Laboratory, College of Medicine Private Clinic, Biomed, Illovo Sugar Limited",8,"FHI 360, University of South Africa/Universiteit van Suid-Afrika","Certificate, Research Ethics, Bachelor's degree, Computer Science",,,
Software Development student at WeThinkCode_,Durban Metropolitan Area,South Africa,,"Data Scientist, Sports Presenter, Transcriptionist","ExploreAI, IMBOKODO RADIO FM, Rev.com",6,WeThinkCode,Information Technology,,"Microsoft Digital Literacy, Python Data Structures, Using Databases with Python, Programming for Everybody  (Getting Started with Python), Python for Everybody Specialization, Data Science Qualification, Introduction to Python Course, Introduction to SQL and Databases, Capstone: Retrieving, Processing, and Visualizing Data with Python, Professional Development, Using Python to Access Web Data",
Aspiring Data Scientist,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Algorithmic Trader, Technician in Training-Electrical, Trading System Developer, Learnership Program, Data Scientist- Intern","Old Mutual Limited, Sappi, Self-employed, Old Mutual South Africa, Toyota Motor Corporation",6,"Mangosuthu Technikon, ExploreAI Academy, Berea Technical College, Udemy","National Diploma, Electrical Engineering(Power Systems), Data Science, Nated-(N4-N6), Electrical Engineering(Heavy Current), Certificate, Algorithmic Trading Course",,,
Qualified Data Scientist | Data analyst | Business Intelligence,Durban Metropolitan Area,South Africa,,"Assistant It Manager, Data Scientist, Da","Deviare, Devaire, Sescon",2,,,,"Data Science with SAS Training, Java.js, Data Science with R, Certified SAS Base Programmer, Tableau Desktop 10, Big Data Hadoop and Spark Developer, Data Science with Python, Machine Learning Advanced Certificate Training, Introduction to Big Data and Hadoop, Programming with Python 3.X, Power BI, Statistics Essentials for Data Science",
