Headline/Title,City,Country,Industry,Roles,Companies_Worked_At,Total_Years_Experience,Educational_Institutions,Qualifications,Skills,Certifications,Projects
Senior Data Scientist Specialist,"Pretoria, Gauteng, South Africa",South Africa,Information Technology & Services,"Academic, Senior Data Science Specialist, Data Scientist, Senior Data Scientist, Student, Tutor, Founder","University of Limpopo, SpeechTech SA, Council for Scientific and Industrial Research (CSIR)",15,"University of Limpopo, University of Limpopo, University of Limpopo, University of Limpopo, University of Limpopo","Bachelor Of Science (BSc), Mathematics, Computer Science and Statistics, Bachelor of Science (BSc) HONS, Computer Science, Master of Science - MS, Computer Science, Master of Science (MSc), Computer Science, Master of Science (MSc), Human Language Technologies","support vector machines, language identification, data analyst, analytical skills, windows, data analysis, windows 7, xml, project management, microsoft word, c, mathematics, statistics, r-software, python, microsoft office, php, spss, speech synthesis, networking, bash programming, node.js, drupal, microsoft powerpoint, microsoft web matrix, eclipse, microsoft excel, quantitative research, ubuntu, sql, management, c++, software development, ccna, databases, human language technologies, windows 10, machine learning, microsoft visio, data mining, javascript, netbeans, database design, big data, microsoft visual studio c++, research, mysql, windows 8, sas, html, programming, java, css, business analysis, android development","Amplify Your Personal Brand with Generative AI, Maximizing Your Market Research: Strategies for Success, Coaching Yourself and Your Team from Uncertainty to Action, Deep Learning Foundations: Natural Language Processing with TensorFlow, Introduction to Large Language Models, Introduction to Focused Breathing Meditation, Deep Learning in Python, Python Data Science Toolbox (Part 2), Advanced NLP with Python for Machine Learning, Advanced Prompt Engineering Techniques, Ethics in the Age of Generative AI, Introduction to Python for Data Science, Cleaning Data in Python Course, Maximizing Your Learning and Development Outcomes, Become an AI-Powered Manager, Ergonomics 101, AI Show: The Basics of Prompt Engineering with Azure OpenAI Service, Greg McKeown on the Art of Getting Effortless Results (Without Burning Out), Deep Learning Specialization, Creating Success from Failures, Generative AI: The Evolution of Thoughtful Online Search, Building A Generative AI Tech Strategy, Amplify Your Communication Skills with Generative AI, Importing & Managing Financial Data in Python Course, Get Ready for Generative AI, Big Data Developer - Mastery Award for Students 2017, Predictive Analytics Essential Training: Data Mining, Teamwork Essentials: Stand Out as a Valuable Team Member, pandas Foundations Course, Large Language Models: Text Classification for NLP using BERT, Natural Language Processing Fundamentals in Python, Change Management Tips for Individuals, Generative AI in Learning and Development, Generative AI and Workplace Transformation, Importing Data in Python (Part 2) Course, Generative AI: Working with Large Language Models, Artificial Intelligence Foundations: Thinking Machines, Intermediate Python for Data Science Course, Importing Data in Python (Part 1) Course, How to Set Goals When Everything Feels Like a Priority, TensorFlow: Working with NLP, How To Be a Lead Data Scientist, Python Data Science Toolbox (Part 2) Course, Next Generation AI: An Intro to GPT-3, Emotional Intelligence Basics, Applied AI: Building NLP Apps with Hugging Face Transformers, The Step-By-Step Guide to Reinventing Yourself",UL Web Solutions
Associate Data Scientist | MSc Medical Immunology,"Pretoria, Gauteng, South Africa",South Africa,,"Volunteer tutor, Associate Data Scientist, Sales Floor Team Member, Tutor, MSc Medical Immunology candidate, Data Science Intern","BrightSparkz Tutors, Louis Botha Children's Home, Teach Me 2, Telkom, EPI-USE Labs, Ekspa school clothing retailer, SkillUp, University of Pretoria/Universiteit van Pretoria",8,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, ExploreAI Academy, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Bachelor of Science - BS, Biochemistry, Distinction, Master of Science - MS, Immunology, Bachelor of Science - BS (Hons), Biochemistry, Distinction, Occupational Certificate, Data Science Practitioner, Master of Science - MS, Immunology, Bachelor of Science - BS, Biochemistry, Bachelor of Science - BS (Hons), Biochemistry, Master of Science - MS, Immunology",,"DSE200x: Python for Data Science, Genome Sequencing Bioinformatics, Python for Data Visualization, Introduction to Bioinformatics (IBT) 2022 course","Genetic Data Analysis, Database for Storing Genetic Findings, HIE Genetic Data Analysis, The NESHIE and CP Genetics Resource"
AWS Data Scientist/Engineer at BMW IT Hub South Africa,"Pretoria, Gauteng, South Africa",South Africa,,"Tutor for Information Technology and Computer Science Undergrad students at North-West University, AWS Data Scientist/Engineer, Computer Scientist, Data Engineer","North-West University / Noordwes-Universiteit, Fourier-E, BMW IT Hub South Africa, Synapse Junction",3,"North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit","Bachelor of Science - BS, Information Technology, Cum Laude, BSc Honours in Computer Science and Information Technology, Cum Laude, Bachelor of Science - BS, Information Technology, BSc Honours in Computer Science and Information Technology",,"Google Cloud Professional Data Engineer, Azure Synapse Analytics: Beginner to Expert, The Fundamentals of DataOps, Taming Big Data with MapReduce and Hadoop - Hands On!, Agile Intro, The Ultimate Hands-On Hadoop: Tame your Big Data!, Microsoft Certified: Azure Fundamentals, Git, API",
Lead Data Scientist at Raypower 105 Trading. Cybersecurity Specialist | PCI DSS Compliance Expert | Professional Forex Trader,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist, Database Specialist, Junior Database Administrator, Member, Database Developer, Database Administrator","Raypower 105 Trading, Popson I.T Solutions, Mentors Training, Mentors Trainings, Institute of Chartered IT Professionals®ICITP",10,"Arden University, Arden University, APTECH Computer Education, Mahatma Gandhi University Meghalaya, Mahatma Gandhi University","Executive MBA, Data Analytics, Executive MBA, Data Analytics, ACCP Pro, Bachelor of Computer Applications, Computer Applications, Bachelor of Science - BS, Computer Applications",,"Google Data Analytics Professional Certificate, PCI Compliance, Aptech Certified Computer Professional Program (ACCP PRO), (ISC)² Candidate",
Senior Programme Manager - Finance and AI Transformation | Data Scientist | Data Analyst | Business Consultant,"Pretoria, Gauteng, South Africa",South Africa,,"Trainee Auditor, Data Scientist, Acting Assistant Audit Manager, Business Consultant, Data Science Intern","Telkom, Department of Labour, Openserve, Auditor-General of South Africa",5,"ExploreAI Academy, University of Pretoria/Universiteit van Pretoria, University of Limpopo","Data Science, Bachelor's degree, Accounting, Postgraduate Degree, Accounting",,"Assessment of Professional Competence, Initial Test of Competence",
Chemical Engineer || Data Scientist || AI & Data Enthusiast,Pretoria Metropolitan Area,South Africa,,"Data Scientist and Systems Analyst, Data Scientist, Data Science Specialist, Customer Data Analyst, Customer Support Specialist, Global Intelligence Analyst, Student Laboratory Assistant","Lightstone Pty Ltd, University of Pretoria/Universiteit van Pretoria, Crisis24, Verpakt Management Services CC, Insodus Technologies",9,"Institut Imara (High School), University of Lubumbashi, HarvardX, University of Cape Town, University of Cape Town, University of Lubumbashi, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Diplome d'etat (National Senior Certificate), Mathematics and Physics, Propaedeutic, Short Course, Introduction to Computer Science (CS50x), Short Course, Data Analytics, Short Course, Financial Modelling and Analysis, Bachelor of Science - BSc, Chemical Engineering, Bachelor of Science Honours, Chemical Engineering, Master of Science - MSc, Chemical Engineering",,"Financial Modeling Foundations, Database Design Introduction, SQL Course For Beginners: Learn SQL Using MySQL Database, The Business Intelligence Analyst, The Complete Data Analytics Course in Excel, Introduction to Statistics for Data Science, Machine Learning Using Python Programming, Data Analytics Real-World Projects in Python, Python Programming, Power BI Masterclass, The Complete Python Masterclass: Learn Python from Scratch",
"Aspiring Data Scientist, AI/ML Engineer, BI Analyst
Final Year IT Student - Emerging Technologies
Richfield Institute of Technology","Pretoria, Gauteng, South Africa",South Africa,,"ML Engineer Intern, Intern Data Scientist, Intern","Oasis Infobyte, Prodigy InfoTech",0,"Richfield, Richfield, Lehwelereng Secondary School","Bachelor of Science in Information Technology - Emerging Technologies (Data Science), NQF Level 7, BSc, Bachelor of Science in Information Technology - Emerging Technologies, Matric - NQF Level 4",,"Data Fundamentals, Getting Started with Artificial Intelligence",
Data Analyst | Data Scientist | Python | SQL |PowerBI |Data Science Graduate |Microsoft Azure |BA in Forensic Science and Technology,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist, Tutor","Sand Technologies, BeeTefl English teaching",3,"University of South Africa/Universiteit van Suid-Afrika, ExploreAI Academy","-, -",,,
Data Scientist at Thomas International,"Pretoria, Gauteng, South Africa",South Africa,,"Assistant Data Scientist, Data Scientist, Business Intelligence Consultant","Strategix, Thomas International",4,"Hoërskool Secunda, Belgium Campus, Belgium Campus","High School Diploma, Grade 12. NSC, Bachelor of Computing (BComp), Data Science, Bachelor of Computing (BComp), Data Science, Fourth Year",,"Udemy - 2021 Complete Python Bootcamp From Zero to Hero in Python, Data Science A-Z™: Real-Life Data Science Exercises Included, Academy Accreditation - Databricks Lakehouse Fundamentals, edX Verified Certificate for Data Science: Machine Learning, Python for Data Science and Machine Learning Bootcamp, Academy Accreditation - Generative AI Fundamentals",
Specialist -  Data Scientist @ MTN South Africa | Actuarial Science,"Pretoria, Gauteng, South Africa",South Africa,,"Graduate Data Scientist, Private Tutor, Graduate Student","Actuaries In the Making (AIM) Virtual Vac Work Programme, MTN South Africa, Concore Academics",3,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","BSc Mathematical Sciences (Extended programme), Mathematics, BSc Actuarial and Financial Mathematics, Actuarial Science",,,
Data Analytics Specialist|Data Scientist|Women Techmaker Ambassador|Researcher|AWITAI Alumni,"Pretoria, Gauteng, South Africa",South Africa,Financial Services,"Data Scientist, Business Systems Functional Specialist, Graduate Trainee, Ops Specialist Data Analytics: Enterprise Data Management, ITS Functional Specialist, Ops Data Analytics Specialist-Criminal Investigation",South African Revenue Service (SARS),12,"University of Pretoria/Universiteit van Pretoria, University of Limpopo, University of Limpopo","MIT Big Data Science, Data Science, Bsc Honours-Applied Mathematics, Computational and Applied Mathematics, , Computational and Applied Mathematics","hard working, analytical skills, mathematics, statistics",Data Science,
Business Analyst,"Pretoria, Gauteng, South Africa",South Africa,Business Supplies & Equipment,"Graduate Process Technologist, BUSINESS ANALYST AND STRATEGIC DEVELOPMENT CONSULTANT, Data Scientist, Managing Director, Graduate process engineer (Metallurgist), Inservice training (process technician), Project Engineer Intern","Perile Cosmetics, Council for Scientific and Industrial Research (CSIR), MedTourEasy, Sylvania Metals (PTY) LTD, CSIR-Material Science and Manufacturing, Banzo Holdings (Pty) Ltd, Anglo Platinum",11,"University of Johannesburg, University of Johannesburg, African Management Institute, University of Cape Town, Coursera","Bachelor of Technology - BTech, Chemical Engineering, Financial Costing in Small Business, Business Administration and Management, General, Strategic Business Planning Certificate, Business Administration and Management, General, Business Analytics, Business Science, 83%, IBM Data Science, 92%",,"Analysis for Business Systems, Data Science, Business analyst, Candidate chemical engineering Technologist, Data Science traineeship",
Acting Assistant Manager: Data Scientist at African Bank,"Pretoria, Gauteng, South Africa",South Africa,Investment Banking,"Mathematics Tutor, Data Scientist, Acting Assistant Manager : Data Scientist, Graduate Acturial Analyst, Data Analyst, Data Scientist Trainee, Office Administrator, Business Intelligence Analyst, Data Science Intern, Founder","StyleSALebogang, Statistics South Africa, FNB South Africa, SSL👑, University of the Witwatersrand, LEBOPHELE TRADING ENTERPRISE, African Bank",14,"Explore Data Science Academy, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand","NQF level 5, Information Technology, BSc Honours in Mathematical Science, Mathematics, BSc Honours in Mathematical Science, Mathematical and Economic Science, BSc Mathematical and Economic Science, Mathematics and Economic Science","training, research, powerpoint, microsoft excel, microsoft word, leadership",,
Project Manager & Data Scientist at UON Global,"Pretoria, Gauteng, South Africa",South Africa,Automotive,"Business Analyst, Human Resource Manager, Project Manager & Data Scientist, Data Scientist, Senior Project Manager, Project Mamnager & Data Scientist, Group eSOS Manager, Sewells Training & Development Manager","UON Global, Vulcan Labs, Sewells Group, The Company of Wine People, Rola Motor Group",32,University of Pretoria/Universiteit van Pretoria,"Bachelor of Commerce (B.Com.), Human Resources Management and Services","business process improvement, budgeting, business strategy, negotiation, project planning, continuous improvement, labor relations, budgets, hris, excel, automotive, policy, microsoft office, planning, coaching, microsoft excel, kaizen, program management, management, employee relations, team building, change management, retail, compensation, word, problem solving, performance management, administration, process improvement, strategic planning, logistics, organizational development, compliance, english, analysis, leadership, operations management",,
Jnr Data Engineer - iOCO || Data Analyst || 4th Year Data Science (Hons.) Student - Belgium Campus ||,"Pretoria, Gauteng, South Africa",South Africa,,"Data Engineer, Data Scientist, Data Analyst, Tutor at Belgium Campus ITVersity, Junior Data Engineer","Belgium Campus, EOH, iOCO",2,"Hoerskool Gerrit Maritz, Belgium Campus, Belgium Campus","-, -, Bachelor's in computing, Information Technology",,,"Bug Tracking Web Application, International Project - Sign Language Translation Application., Cafe Sales and Management Application"
Junior Data Scientist || Data Analyst (Looking for work),"Pretoria, Gauteng, South Africa",South Africa,,"Ai model trainer, Data Scientist","Outlier, Centre for Digital Transformation and Innovation Africa - CXI-Africa",2,Sefako Makgatho health sciences university,"Bachelor of Science - BS, MATHEMATICS AND STATISTICS",,"Certified Data Scientist, Statistics for Data Analysis using excel 2016","Superstore, Training a Model(Machine Learning), Business inventory data cleaning, New York Taxi Ride"
Data scientist | Master of Engineering in Metallurgy Candidate,"Pretoria, Gauteng, South Africa",South Africa,,"Student Mentor, Data Scientist, Lecture Assistant, Assistant Lecturer, Vending Machine Operator, Volunteer Spark Plasma Sintering, Metallurgical Engineer Trainee","FNB South Africa, Limpopo mentorship program, Self-employed, Scaw Metals Group, Tshwane University of Technology",5,"Maleboho High School, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand, Maleboho High School, New Arizona Communication & Training","National Senior Certificate, Matric, Bachelor of Science - BSc, Metallurgy and material Engineering, Master of Science - MSc, Metallurgical Engineering, Bachelor of Science - BS, Metallurgical and material Engineering, Master of Engineering - MEng, Metallurgy, Master of Engineering - MEng, Metallurgical Engineering, Certificate, Science, Certificate, Computer and Information Sciences and Support Services",,"Petroleum Reservoir Engineering, Golden Key, Computer Literacy Certificate",
Graph Data Science | ML Engineering | Forecasting,"Pretoria, Gauteng, South Africa",South Africa,,"Associate, Research Assistant and Tutor, Data Scientist, Freelance Application / Web application developer and Data Scientist., Data Science Mastery Program, Head of Sports, Race organizer and client service software technician, Data Science mastery program, Facilitator","BoutTime Events & Time Keeping, Lanssor, Standard Bank Corporate and Investment Banking, Standard Bank Group, Codera Analytics, Young Economist and Statistician Society of the University of Pretoria, Government Technical Advisory Centre SA (GTAC), University of Pretoria/Universiteit van Pretoria",6,"University of Pretoria/Universiteit van Pretoria, Afrikaanse Hoër Seunskool (AHS/Affies), University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Fordham University, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Masters of Commerce Statistics: Advanced Data Analytics, Data Science, -, Bachelor of Commerce - BCom, Economics, 73%, BComHons, Statistics and Data Science, Cum Laude, Postgraduate certificate, Emerging markets and country risk analysis, A+, BComHons, Statistics and Data Science, Bachelor of Commerce - BCom, Economics",,"MTN Business Virtual Hackathon 2020, Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, Explainable AI (XAI) Specialization, Public economics winter school",Financial Graph modelling
Data Scientist📊 | Data Analyst 📉| Data enthusiast💻Freelancer,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist, Chief Executive Officer, Statistics Tutor, ICT student Assistant, Senior Data Analyst, Chief Operating Officer, Teacher, Data Science Intern, Junior Data Engineer","TselaTshweu ABET Center, University of Limpopo ( Medunsa campus), Impela, Pineapple, Standard Bank Group, Medrush, Azochem Laboratories (PTY) LTD, Eskom Holdings SOC Ltd",12,"University of limpopo, Sefako Makgotho health science university","BSc, Computational and Applied Mathematics, Honours, Statistics",,"Learning SharePoint Online, Learning Brainstorming, Developing Executive Presence, Having Difficult Conversations, Picking the Right Metrics, Microsoft Certified: Azure Data Scientist Associate, Using Python with Excel, Improve Your Creativity Skills, Collaborative Leadership, Working on a Cross-Functional Team, Breaking Out of a Rut, Marketing Analytics: Presenting Digital Marketing Data, Creating API Documentation, Strategic Thinking, Leading Effectively, Developing Your Emotional Intelligence, Learn Emotional Intelligence, the Key Determiner of Success, Microsoft Certified: Azure Data Fundamentals, Greg McKeown on the Art of Getting Effortless Results (Without Burning Out), Transitioning from Manager to Leader, Decision-Making Strategies, Critical Thinking, Microsoft Certified: Azure Fundamentals, Teamwork Foundations, Learning Python, Prioritizing Effectively as a Leader, Communication within Teams, Developing Your Leadership Philosophy, Emerging Leader Foundations, Learning Python (2020), Building Trust (2018), Fred Kofman on Managing Conflict, Making Quick Decisions, Communicating with Empathy, Microsoft Certified: Azure Database Administrator Associate, Microsoft Power Automate Essential Training, Leading through Relationships, Microsoft Certified: Azure AI Fundamentals, Improving Your Conflict Competence, Ideas That Resonate, Creativity Boot Camp, Leading with Purpose, The Six Biases of Decision-Making","ML Titanic Project, Store Sales EDA, Mobile Price Classification, Predicting house prices, Kaggle Sales Modeling, PersonalPortfolio, Sales Analytics and Prediction, Crystal Ball Report, Online Orders Data Analytics Tool, Advanced Supplier Analytics Dashboard, AB Testing, Fraud Detection, DataQualityTracker, Predicting Medical Insurance Charges, Painting with Python"
Data Scientist-Django Developer | Power Apps| Power BI | Power Automate | VBA | Python 3 | SQL | CAATS | AI | ML | SCM Analytics | Data Engineering | ETL & ELT | Data Visualization,"Pretoria, Gauteng, South Africa",South Africa,,Data Scientist,Entsika Consulting Services,3,"Midlands State University, University of Michigan, Coursera","Bachelor of Science - BS, Biological Sciences, Certificate, Python 3 Programming Specialization, Distinction, Specialization In Python 3 Programming, Data Science",,"Python 3 Programming Specialization, Python Project: pillow, tesseract, and opencv, Python Classes and Inheritance, What is Data Science?, Python Functions, Files, and Dictionaries, Statistics for Data Science with Python, Python Project for Data Science, Tools for Data Science, Databases and SQL for Data Science with Python, Data Science Fundamentals with Python and SQL, Data Collection and Processing with Python, Data Science Fundamentals with Python and SQL Specialization, Python for Data Science, AI & Development",
Data Scientist,"Pretoria, Gauteng, South Africa",South Africa,,"Information Technology Intern, Data Scientist, Graphic Designer, Junior Data Scientist, Data Scientist (Intern), Data Science Analyst","BP Printing, University of the Witwatersrand, Telkom, Davis&Dean, BCX",4,"ExploreAI Academy, ExploreAI Academy, University of Cape Town, ExploreAI Academy","NQF 5, IT System Development(Data Science), Brown Belt, NQF 5, Data Science, Brown Belt, Data Science, NQF 5, Data Science (IT System Development), Red Belt",,"IT End User Computing, Data Science",Portfolio Website
Data Scientist,Pretoria Metropolitan Area,South Africa,Financial Services,"Biostatistician, Data Scientist, Credit Analyst, Independent Consultant - Data Scientist, Manager: Financial Decisioning, Director, Data Analytics Manager, Independent Consultant - Data Scientist , Scoring/Decision Analyst, Senior Credit Analyst, Manager: Financial Decisioning ","SA Taxi, African Bank, Absa Group, Absa, STANLIB, MTN, LTI - Larsen & Toubro Infotech, Quintiles, Accounting Advisory Pty Ltd",17,"University of KwaZulu-Natal / University of Natal, University of the Witwatersrand, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Bachelor of Science (BSc), Industrial Mathematics, Bsc (Hons), Big Data Analytics, Master's Candidate, Big Data Science, Master's Candidate, Big Data Science, Master's Candidate, Big Data Science","sas base, analytical skills, statistical software, data analysis, analytics, statistical data analysis, logistic regression, linear regression, statistics, statistical programming, segmentation, sql, cro, clinical data management, cdisc, sas programming, statistical modeling, clinical development, data management, predictive modeling, clinical trials, sas, validation, survival analysis, multivariate statistics, biostatistics, analysis",,
"Aspring Data Analyst | Data Analysis, Enthusiasm to learn new things","Pretoria, Gauteng, South Africa",South Africa,,"Data Analyst, Data Scientist, Postgraduate Assistant","Oasis Infobyte, MeriSKILL, University of Venda, Mentorness, Intern InfoTech",2,University of Limpopo,"BSc in Mathematical Sciences, Statistics Operations Research Applied Mathematics and Computer Sciences",,"Learning Excel: Data Analysis, Excel: Creating a Basic Dashboard",
FinTech | Product Innovation | Data Scientist | Engineer | Business Intelligence | MEng Technology & Innovation Management,"Pretoria, Gauteng, South Africa",South Africa,Civil Engineering,"Data Science Trainee, Vacation Work Student (Civil Engineering), Civil Engineering Student Intern, Project leader and General Committee member, Assistant Laboratory Technician, Vice Chairperson, Technical and Maintenance Engineering Intern, Researcher, HSSEQ, Construction & Maintenance Intern, Secretary & Treasurer, Technical & Maintenance Engineer, Undergraduate Research Assistant, Civil Engineering Intern, Graduate Engineering Trainee, Product Manager, BankTech & InsureTech, Junior Civil Engineer, General committee member and project leader, Data Science Manager, Manager, BankTech & InsureTech, Data Scientist, Assistant laboratory technician, Data Science Graduate Trainee, Vacation work student (Civil Engineering)","Geo-Africa (Pty) Ltd, MTN Eswatini, Standard Bank Eswatini, Swazis@Tuks, Engineers Without Borders University of Pretoria, Total, JET Education Services, E.D. Simelane and Associates, Engineers Without Borders UP, Total Swaziland, MoMo from MTN, Vertically Integrated Projects | Campus mobility team.",9,"Manzini Nazarene High School, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Waterford Kamhlaba UWCSA, Waterford Kamhlaba UWCSA, Waterford Kamhlaba UWCSA, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Manzini Nazarene High School, Waterford Kamhlaba UWCSA, Waterford KaMhlaba UWCSA, University of Pretoria/Universiteit van Pretoria, Waterford Kamhlaba UWCSA","-, Bachelor of Engineering (BEng), Civil Engineering, BEng (Hons), Transportation Engineering, Master of Engineering - MEng, Technology and Innovation Management, IGCSE, International Baccalaurate (IB), PHYSICAL SCIENCES, International Baccalaurate (IB), Bachelor of Engineering (BEng), BEng (Hons), Master of Engineering - MEng, International Baccalaurate (IB), Physical Sciences, IGCSE, Bachelor of Engineering (BEng), Civil Engineering, International Baccalaurate (IB), 33","public speaking, social media, report writing, python, microsoft office, basic html, research, microsoft excel, powerpoint, microsoft word, teamwork, project management, community engagement, autocad, english, microsoft project, leadership","Applied Data Science II: Machine Learning & Statistical Analysis (with honors), Graduate Member, Microsoft Certified: Power Platform Fundamentals, Researcher, Microsoft Certified: Azure Data Fundamentals, Microsoft Certified: Azure Fundamentals, Associate Member, Candidate Engineer, Power BI Essential Training, Learning Python, Work Life Balance and The Impact of Remote Working, Construction Management: Planning and Scheduling, Become a Civil Engineering CAD Technician, Applied Data Science I: Scientific Computing & Python (with honors), Master Microsoft Power BI, Microsoft Certified: Azure AI Fundamentals, Data Science Foundations: Data Engineering, Smart Cities: Solving Urban Problems Using Technology, Becoming a Changemaker: Introduction to Social Innovation (with Honors), AutoCAD 2020 Essential Training",
Data Scientist/Statistician,"Pretoria, Gauteng, South Africa",South Africa,,"AI Consultant, Data Scientist","Lightstone Pty Ltd, Ngidi Germishuys & Associates (Pty) Ltd",5,"University of Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","-, Bachelor's Degree, BCom (Majors: Mathematical Statistics, Business Management, Labour Relations), -","microsoft access, mathematical statistics, labour relations, sas programming, java, customer service, microsoft excel vba, microsoft powerpoint, business management, microsoft excel, c/c++, microsoft word, leadership",,
"Data Scientist, Machine learning engineer.","Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist, Machine learning engineer., Broker","STAPELBERG PROPERTIES, Property Investor",7,"ExploreAI Academy, ExploreAI Academy","Associate's degree, Data Science, Data Science",,,
Data Scientist | MSc. Business Mathematics and Informatics,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist: Student Intern, Associate Consultant, Data Scientist","IQbusiness South Africa, North-West University / Noordwes-Universiteit, Telesure Investment Holdings (TIH)",3,"Services Sector Education and Training (SETA), North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit","Certificate, Project Management, Bsc. Quantitative Risk Management, Quantitative Risk Management, Bachelor of Science - BS, Honours Quantitative Risk Management, MSc. Business Mathematics and Informatics, Msc. Business Mathematics and Informatics, Bsc. Quantitative Risk Management, Quantitative Risk Management",,"SAS Visual Analytics 1 for SAS Viya: Basics, The Credit Analyst Training course, Introduction to Business Process Modeling, SAS Certified Base Programmer for SAS 9 (CBP), Microsoft Certified: Azure Fundamentals, Microsoft PowerPoint (Microsoft 365 Apps and Office 2019)",
BSc Mathematical Science || BSc Honours (Statistics) || Junior Data Scientist,"Pretoria, Gauteng, South Africa",South Africa,,"DSI-HSRC intern, Statistics Tutor, Graduate Quantitative Analyst, Data Scientist","Sefako makgatho health science university, HSRC (Human Sciences Research Council), FNB South Africa",4,"Sefako makgatho health science university, Sefako Makgatho Health Science Unicersity","BSc Honours, Statistics, BSc Mathematical Science, Computer science, statistics and mathematics",,,
Demographer at Statistics South Africa,"Pretoria, Gauteng, South Africa",South Africa,,"Assistant Statistical Officer: Structural and Industrial Statistics, Demographer: Migration Statistics at Statistics South Africa, Research Fellowship, Assistant Statistical Officer, Contractor, Survey Statistician, Survey Statistician: Content input and output, Statistics Tutor, Project Administrator, Data Scientist Intern","Sefako Makgatho Health Sciences University, Council for Scientific and Industrial Research (CSIR), Statistics South Africa, South African Mathematics Foundation",9,"Sefako Makgatho Health Sciences University, Sefako Makgatho Health Sciences University","Bachelor's degree, Computational Mathematics, Honours degree, Statistics",,Power BI Beginner to Pro Workshop,
Data Science | NLP | Research,"Pretoria, Gauteng, South Africa",South Africa,,"Lecturer | Researcher, Data Scientist, Lecturer (Part-Time), Tutor - Mathematics, High School Mathematics Teacher, Assistant Lecturer","Discovery Limited, Dominican Convent High School, University of Pretoria/Universiteit van Pretoria",16,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Bachelor of Science (Honours), Mathematical Statistics (with Distinction), 90.25%, Master of Science - MSc, Mathematical Statistics, 76.56%, Doctor of Philosophy - PhD, Mathematical Statistics, Bachelor of Science, Actuarial and Financial Mathematics (with Distinction)",,,
Chief Data Scientist,"Pretoria, Gauteng, South Africa",South Africa,Information Technology & Services,"Oracle Data Integration and Architecture, SAP Data Architecture, SAP Data Integration Consultant, Data Capturer And Administrator, Data Scientist, Data Architecture, Project Manager, Data Analyst, Data Administrator, Chief Data Scientist","Momentum, Accenture, EOH, Alteram, Wits Health Consortium",22,Wits University,"Barchelor of Science, Mathematics, Economics, Actuarial Science and Statistics","sap business objects data services, sas base, data quality management, data architecture, microstrategy reporting, testing, data analysis, project management, oracle fusion middleware, sap data services, physical data modeling, logical data modeling, sap, master data management, conceptual modeling, data modeling, visual c#, ssis, test systems, test management, ibm cognos framework manager: metadata models, sap products, etl, extract, transform, load (etl), microsoft visual studio, sas programming, data migration, business objects, metadata modeling, oracle toad, database design, sap abap development, data management, microstrategy dashboards, microstrategy, microsoft sql server, data scrambling, abap, data interfaces",SAP Certified Application Associate - Data Integration with SAP Data Services 4.3,Muratho
Quantitative Analyst | FirstRand,"Pretoria, Gauteng, South Africa",South Africa,,"Quantitative Analyst, Data Scientist","FirstRand group, FirstRand",3,University of Pretoria/Universiteit van Pretoria,"BSc Actuarial and Financial Mathematics, Financial Mathematics",,,
Data Scientist  at Telkom,"Pretoria, Gauteng, South Africa",South Africa,,OPs Specialits : Data Scientist,Telkom,5,University of Limpopo,"Bachelor's degree, Computer Science, 12",,"Agile Project Management, Work Smarter, Not Harder: Time Management for Personal & Professional Productivity, Alteryx",
